"Вид отклонения","Результат проверки","Дата и время регистрации отклонения","Товарная группа","Субъект","Адрес места фиксации отклонения","Номер документа","Код","Идентификатор ВСД","Регистрационный номер ККТ (из чека)","Дата и время выполнения операции, в результате которой было выявлено отклонение","ИНН участника","Номер отклонения","Нивелировано","Объем из ВСД","Единицы измерения из ВСД","Объем из ГИС МТ","Единицы измерения из ГИС МТ","Разницы между объемами","Единицы измерения разницы","% превышения","GTIN","Идентификатор ФИАС","Муниципальный округ","Фискальный номер накопителя из чека операции","Проверка РР"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215XBToH",,"","2025-06-15 17:07:00","2724187340","380a4dcd-0a39-49f5-a692-5c3c55f124a6","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215XFd>q",,"","2025-06-15 17:07:00","2724187340","bf8b2482-de2d-4931-873d-a291b808a05a","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292545215OJgif",,"","2025-06-15 17:07:00","2724187340","f09d509c-cdca-4a34-bfdd-00840a4e988c","Нет",,,,,,,,"04660214292545","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215XENMT",,"","2025-06-15 17:07:00","2724187340","dd5ebd87-c9f8-458d-a28e-80e74f5978b0","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215XDnoG",,"","2025-06-15 17:07:00","2724187340","4da94527-f023-4020-a64b-cd2e6487808c","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215Xfqql",,"","2025-06-15 17:07:00","2724187340","5fdbda6a-3b19-406f-9771-9d759fe1545d","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215XeBpB",,"","2025-06-15 17:07:00","2724187340","8c8c56c8-477f-4b98-8cfd-2931edcf52b3","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215Xe7PH",,"","2025-06-15 17:07:00","2724187340","f860c53b-0c62-40a1-8ff0-525e3f5bbcb9","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 13:30:19","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352937284440700591167482","0104660214292538215Xfka7",,"","2025-06-15 17:07:00","2724187340","5f4c4042-6c60-4bb0-abb9-2ae0f38b8e63","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 12:37:54","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352797284440700591167482","0104660214292545215jz,Pr",,"","2025-06-15 16:21:00","2724187340","66ecc45a-87b4-4595-a9e5-227571a21cb2","Нет",,,,,,,,"04660214292545","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 12:31:50","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","398887284440700613021482","0104650271282504215n=%Cp",,"","2025-06-15 15:14:00","2724187340","debba6c0-a69d-45e1-ac4f-20a10019035a","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 12:04:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549397284440700591572482","0104660214292545215Juntf",,"","2025-06-15 15:56:00","2724187340","d30a0b72-3098-4844-8a59-6a6fe396df0c","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Аллея Труда, 8","353037284440700591163482","0104660214292545215'wlBX",,"","2025-06-15 15:52:00","2724187340","ec3adaba-e250-4b72-be5d-3f0edfde2b31","Нет",,,,,,,,"04660214292545","f94009ca-a2e0-4fac-afd1-5656b9731626","Комсомольск-на-Амуре","7284440700591163","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Аллея Труда, 8","353037284440700591163482","0104660214292538215D+Up6",,"","2025-06-15 15:52:00","2724187340","93b522a5-6423-4422-ab65-4fe25fab564a","Нет",,,,,,,,"04660214292538","f94009ca-a2e0-4fac-afd1-5656b9731626","Комсомольск-на-Амуре","7284440700591163","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549387284440700591572482","0104660214292545215m4""oG",,"","2025-06-15 15:53:00","2724187340","39668f70-1901-48c8-8434-6f876de8dc1c","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549387284440700591572482","0104660214292545215LRrLa",,"","2025-06-15 15:53:00","2724187340","0b75a523-9a9b-4f8a-b4ad-e13866d852ce","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549387284440700591572482","0104660214292545215lqVv>",,"","2025-06-15 15:53:00","2724187340","36586657-f7e0-4446-a6bf-7b1c57281640","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549387284440700591572482","0104660214292538215A3iQm",,"","2025-06-15 15:53:00","2724187340","e8133b17-0ce3-4c70-945d-af6cc160a2d4","Нет",,,,,,,,"04660214292538","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:56:57","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Аллея Труда, 8","353037284440700591163482","0104660214292538215d2M!n",,"","2025-06-15 15:52:00","2724187340","f3d7a3f1-49c2-4296-979c-e8ed95820d2b","Нет",,,,,,,,"04660214292538","f94009ca-a2e0-4fac-afd1-5656b9731626","Комсомольск-на-Амуре","7284440700591163","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:56:57","Молочная продукция","Амурская область","Амурская обл, г Белогорск, ул 9 Мая, 210","284307284440700613302482","0104650271282504215GrFNw",,"","2025-06-15 14:51:00","2724187340","e84047f9-89ea-4bf6-9011-4508c521cdf0","Нет",,,,,,,,"04650271282504","190213d1-1582-4133-9b2a-1c1c0d79a7e0","Белогорск","7284440700613302","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:53:54","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216637284440700591476482","0104660214292538215GIpGp",,"","2025-06-15 15:49:00","2724187340","c403f3b0-d9e8-4bb8-914c-cc12bdc30aba","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:50:38","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, ул Авиаторов, 21","217737284440700591379482","0104620021194241215FGB.T",,"","2025-06-15 14:45:00","2724187340","6e2ab7a7-db13-4da7-92e0-863c078365e4","Нет",,,,,,,,"04620021194241","2766d060-57c9-4f57-b5a7-42d0d561c6c9","Якутск","7284440700591379","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:50:36","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","398717284440700613021482","0104650271282504215Npn'n",,"","2025-06-15 14:44:00","2724187340","0c5d3e16-55a8-4a2f-9bf0-ddda4188500e","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Повторные продажи у разных продавцов","Повторные продажи у разных продавцов","2025-06-15 11:46:52","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, пр-кт Михаила Николаева, 28","159007281440500535825482","0104630072803788215>M)/2",,"","2025-06-14 14:33:00","2724187340","5db06350-db7b-428a-b4c3-c8498060cc40","Нет",,,,,,,,"04630072803788","6f2022a8-5e82-4f78-bf15-442c30698a0a","Якутск","7281440500535825","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:34:45","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","34997380440801739207482","0104660214292538215EE(cp",,"","2025-06-15 15:26:00","2724187340","e2d6643b-bd0d-44d3-bcd1-72b53a320ab5","Нет",,,,,,,,"04660214292538","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739207","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:18:51","Молочная продукция","Хабаровский край","Хабаровский край, Хабаровский р-н, с Ильинка, пер Гаражный, 1","30607380440801739208482","01046602142925452150LlHj",,"","2025-06-15 15:15:00","2724187340","70f72f39-64bb-4f21-9f96-90e788877699","Нет",,,,,,,,"04660214292545","75dcf013-55a2-4124-9b53-0ac622103bae","Хабаровский","7380440801739208","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:17:59","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","419037284440700612860482","0104650271282504215nFhWF",,"","2025-06-15 14:13:00","2724187340","270e7661-4808-4198-bad3-b07dee5db25f","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700612860","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:13:35","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216477284440700591476482","0104660214292538215gJ>ao",,"","2025-06-15 15:02:00","2724187340","b4531b72-261b-4c17-b820-3ba3c70d3e5a","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 11:13:35","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216477284440700591476482","0104660214292545215/n9Jw",,"","2025-06-15 15:02:00","2724187340","12484c09-ac71-4780-b706-c2e486e468f5","Нет",,,,,,,,"04660214292545","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 11:13:34","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","398667284440700613021482","0104650271282504215MBY'-",,"","2025-06-15 14:03:00","2724187340","fad136c2-6cd2-4002-a818-3a1edddd0455","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:57:00","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Вокзальная, 32, литера в","352597284440700591167482","0104660214292538215xEdhN",,"","2025-06-15 14:51:00","2724187340","71a848ad-1e04-40fb-b159-55bbae06df18","Нет",,,,,,,,"04660214292538","74e74b13-3b7c-4ca6-b454-68632d3a4d0d","Комсомольск-на-Амуре","7284440700591167","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:51:08","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216437284440700591476482","0104660214292538215gJ2NX",,"","2025-06-15 14:47:00","2724187340","4ad580d7-fd73-4cc7-9af1-fd2bf9b1e46e","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:51:08","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216437284440700591476482","0104660214292538215GgV2V",,"","2025-06-15 14:47:00","2724187340","f45364fd-66d1-4dfb-b322-07fe6c211453","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:51:08","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216437284440700591476482","0104660214292538215gJ9W&",,"","2025-06-15 14:47:00","2724187340","01c4ac32-168e-4c79-a92d-36d1d6d014e4","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:50:18","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216427284440700591476482","0104660214292538215gIZsz",,"","2025-06-15 14:46:00","2724187340","a9bc98e7-cc8e-484e-afef-897b7fe0880f","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:50:18","Молочная продукция","Хабаровский край","Хабаровский край, г Хабаровск, ул Победы, 69","216427284440700591476482","0104660214292538215ggQiE",,"","2025-06-15 14:46:00","2724187340","593b86de-7de7-4d4d-a29f-a7a6179092c9","Нет",,,,,,,,"04660214292538","b62cbbc4-3167-46ba-b3cd-0c01765d90d5","Хабаровск","7284440700591476","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 10:31:51","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","418957284440700612860482","0104650271282504215m5CfV",,"","2025-06-15 13:25:00","2724187340","073e28e1-4cf3-49f0-afd7-84e76c274cb2","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700612860","Да"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215jtVn=",,"","2025-06-15 14:20:00","2724187340","ee6eb6b3-3545-4377-96e0-12b22bfbab0f","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215jTVJM",,"","2025-06-15 14:20:00","2724187340","a6fa4dcd-5b2c-49ad-bd56-3965922076c9","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215jkUJc",,"","2025-06-15 14:20:00","2724187340","be689dbc-3036-471c-bfdd-cb79ac98f882","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215jT<qB",,"","2025-06-15 14:20:00","2724187340","ed5880f1-594b-4d9c-95ca-993b0ca81274","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215Jt.l+",,"","2025-06-15 14:20:00","2724187340","84815a0f-f188-44d0-96ad-7260b8339156","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:29:04","Молочная продукция","Хабаровский край","Хабаровский край, г Комсомольск-на-Амуре, ул Кирова, 54","549037284440700591572482","0104660214292545215jUYgH",,"","2025-06-15 14:20:00","2724187340","200c80f6-dda8-4da2-8c74-0847c243a29c","Нет",,,,,,,,"04660214292545","057468af-0b8e-41bb-bd13-8564e6048ecc","Комсомольск-на-Амуре","7284440700591572","Нет"
"Выбытие товара с превышением объема по ВСД","Выбыл из оборота товар с превышением объема по ВСД","2025-06-15 10:27:18","Молочная продукция","Республика Саха (Якутия) ","Респ Саха /Якутия/, г Якутск, пр-кт Михаила Николаева, 28","160707281440500535825482","0104620021194241215O3keP",,"","2025-06-15 13:19:00","2724187340","9a00197e-b89e-4326-ad22-09c181a68d07","Нет",,,,,,,,"04620021194241","6f2022a8-5e82-4f78-bf15-442c30698a0a","Якутск","7281440500535825","Нет"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 10:25:21","Молочная продукция","Амурская область","Амурская обл, г Свободный, ул Мухина, 150","202287284440700612861482","0104650271282504215jenDT",,"","2025-06-15 13:18:00","2724187340","b8c5e9de-91f5-42f2-a6d0-7cd0a39a547e","Нет",,,,,,,,"04650271282504","d55c5542-dc39-4589-8c78-4d8ec1dcf7f1","Свободный","7284440700612861","Да"
"Продажа товара с некорректным статусом РД","Продажа товара с некорректным статусом РД","2025-06-15 10:18:53","Молочная продукция","Амурская область","Амурская обл, г Благовещенск, ул Мухина, 149","398337284440700613021482","0104650271282504215rcGXs",,"","2025-06-15 13:14:00","2724187340","937639b7-09a1-4085-8a12-73018840bea5","Нет",,,,,,,,"04650271282504","624b4719-ebaf-451f-aa6a-c4e2ca5cd123","Благовещенск","7284440700613021","Да"
